Wall time,Step,Value
1776079300.192573,0,0.009962939657270908
1776080254.754453,10,0.009331492707133293
1776081209.41568,20,0.006289095617830753
1776082163.7792668,30,0.009745999239385128
1776083118.6713514,40,0.009643602184951305
1776084074.4888098,50,0.0065373620018363
1776085028.3573873,60,0.005829672794789076
1776085982.3513567,70,0.008927335031330585
1776086936.3577166,80,0.006233534310013056
1776087891.2537882,90,0.008783930912613869
1776088849.054794,100,0.007328386418521404
1776089804.924748,110,0.010515841655433178
1776090762.7862566,120,0.006966592278331518
1776091718.128868,130,0.00831098947674036
1776092675.2691,140,0.006496858783066273
1776093631.1036758,150,0.012072965502738953
1776094587.4343872,160,0.010300309397280216
1776095541.6372442,170,0.010311058722436428
1776096496.7959795,180,0.01120461244136095
1776097452.9963663,190,0.010487292893230915
1776098408.1290636,200,0.012811847031116486
1776099362.4497454,210,0.00870121642947197
1776100319.244242,220,0.01173116359859705
1776101276.8652523,230,0.012411454692482948
1776102234.6427772,240,0.007804153952747583
1776103194.0686443,250,0.014250548556447029
1776104153.9249942,260,0.011800610460340977
1776105112.505667,270,0.012509058229625225
1776106072.9749548,280,0.011266665533185005
1776107032.936424,290,0.01624261401593685
1776107991.9877963,300,0.015055797062814236
1776108949.6524966,310,0.01738254725933075
1776109910.2144854,320,0.01923566870391369
1776110870.3657959,330,0.018659381195902824
1776111829.8765497,340,0.02357027493417263
1776112790.7292016,350,0.02098671719431877
1776113751.0155978,360,0.022926995530724525
1776114710.8102546,370,0.01912139728665352
1776115670.5873377,380,0.026947956532239914
1776116630.403633,390,0.02851300872862339
1776117590.281394,400,0.03049701265990734
1776118550.428807,410,0.03182022646069527
1776119510.601388,420,0.03394852951169014
1776120470.794843,430,0.03850225359201431
1776121430.6392531,440,0.038625866174697876
1776122390.997274,450,0.04155254736542702
1776123351.5130556,460,0.04105426371097565
1776124311.5024893,470,0.03854947164654732
1776125271.2769275,480,0.04308559373021126
1776126231.2840738,490,0.044787146151065826
1776127191.6062834,500,0.04997153580188751
1776128151.547798,510,0.06084008887410164
1776129111.1574054,520,0.06218845769762993
1776130070.818506,530,0.07037518918514252
1776131030.508391,540,0.0729517936706543
1776131990.4095476,550,0.08483763039112091
1776132950.908382,560,0.08485016226768494
1776133910.9415271,570,0.0913047045469284
1776134871.3936875,580,0.09594833105802536
1776135831.4868157,590,0.10164961218833923
1776136791.9260664,600,0.10760384052991867
1776137751.7547672,610,0.11266189813613892
1776138711.8408904,620,0.11940270662307739
1776139672.5015929,630,0.12677592039108276
1776140632.432597,640,0.13307487964630127
1776141592.1620376,650,0.1419001668691635
1776142552.740666,660,0.14504843950271606
1776143512.8513565,670,0.14830382168293
1776144472.7398167,680,0.14707057178020477
1776145432.7340624,690,0.1452113538980484
1776146392.9239962,700,0.14965613186359406
1776147353.3422635,710,0.14668883383274078
1776148312.8664455,720,0.1481679230928421
1776149272.537829,730,0.1570129096508026
1776150232.4221978,740,0.15920548141002655
1776151192.5075388,750,0.16206155717372894
1776152153.078098,760,0.1719750165939331
1776153113.4352334,770,0.17311206459999084
1776154073.9368074,780,0.18040668964385986
1776155034.7054074,790,0.1732577681541443
1776155994.4822743,800,0.17898507416248322
1776156954.6827934,810,0.18200068175792694
1776157914.9936132,820,0.18077561259269714
1776158875.0597727,830,0.19014330208301544
1776159835.4929976,840,0.18977907299995422
1776160796.0823379,850,0.18473929166793823
1776161757.1614258,860,0.19519978761672974
1776162717.59138,870,0.19860924780368805
1776163678.2241693,880,0.20619075000286102
1776164638.2559621,890,0.21007795631885529
1776165598.3261955,900,0.22028088569641113
1776166558.5431545,910,0.22659729421138763
1776167518.4111488,920,0.22466467320919037
1776168478.8620002,930,0.2335072159767151
1776169438.3613327,940,0.24554479122161865
1776170398.7277339,950,0.2497660368680954
1776171358.061954,960,0.2629517614841461
1776172318.158786,970,0.26389288902282715
1776173278.1310873,980,0.25393247604370117
1776174238.5908566,990,0.2527887225151062
1776175198.3651896,1000,0.24332822859287262
1776176159.860335,1010,0.2554095685482025
1776177119.8979297,1020,0.2687038481235504
1776178080.0695589,1030,0.27754682302474976
1776179039.9459903,1040,0.2802804410457611
1776180000.3560138,1050,0.2782021760940552
1776180960.1657076,1060,0.27541595697402954
1776181920.3302166,1070,0.2800387740135193
1776182879.7153406,1080,0.2918509840965271
1776183839.7093575,1090,0.31324100494384766
1776184799.9661963,1100,0.32808226346969604
1776185760.160304,1110,0.33963581919670105
1776186720.1542833,1120,0.3456011414527893
1776187679.4938374,1130,0.3647266626358032
1776188639.1546435,1140,0.35827916860580444
1776189598.7749374,1150,0.3665976822376251
1776190559.336084,1160,0.3583863377571106
1776191518.689408,1170,0.35374149680137634
1776192479.0166144,1180,0.3716241121292114
1776193439.3984814,1190,0.39298075437545776
1776194398.943969,1200,0.4117773175239563
1776195358.927011,1210,0.4257699251174927
1776196319.0923078,1220,0.435543954372406
1776197279.4667583,1230,0.4559837579727173
1776198238.9923348,1240,0.4799583852291107
1776199197.736793,1250,0.4682278633117676
1776200156.1441243,1260,0.47442305088043213
1776201114.3280702,1270,0.45153066515922546
1776202072.0907688,1280,0.42301473021507263
1776203030.0283616,1290,0.4097081124782562
1776203988.097302,1300,0.41820916533470154
1776204946.0299845,1310,0.4440714716911316
1776205904.4070947,1320,0.4684838056564331
1776206862.871128,1330,0.4649568796157837
1776207820.6711361,1340,0.47400394082069397
1776208778.5161817,1350,0.4852554202079773
1776209737.3028429,1360,0.504624605178833
1776210695.7168667,1370,0.5082547068595886
1776211653.9978595,1380,0.5144503712654114
1776212612.0742013,1390,0.5065129995346069
1776213570.3455222,1400,0.49765077233314514
1776214528.3626618,1410,0.5066680312156677
1776215486.3851323,1420,0.5250445604324341
1776216444.0163105,1430,0.5332067608833313
